TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531215429.789938,293.355692,116.053569,44.193667,6.782685,1.826478,18.029144,7.770387,3.069039,0.487088,0.110375,1870.412988,729.338744,260.695572,36.642449,7.793796,375.845908,148.569311,55.236505,8.062898,1.955346,0.180360,0.097368,0.053832,0.017061,0.030038,188.749173,74.674449,29.568405,4.492206,1.130212,819.739734,325.470636,130.111473,19.451374,4.544977,39.032109,17.209452,7.330715,1.457976,0.380264,2.059624,0.929848,0.657603,0.057369,0.077898,4.040900,1.318498,0.537900,0.077467,0.068919,0.045261,0.060059,0.035505,0.062975,0.060081,0.236538,0.108015,0.073791,0.038018,0.033831,0.202472,0.230691,0.141743,0.084342,0.058277,93.480778,35.767671,14.189296,2.320863,0.500355,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215429.915673,265.320197,108.788349,42.655815,6.580546,1.960870,16.343601,7.325111,2.978923,0.481010,0.109801,1696.396625,683.175375,251.821928,35.680930,8.265178,342.188920,139.539583,53.296390,7.931926,2.155989,0.157851,0.087439,0.047430,0.015174,0.027902,172.171867,70.074185,28.753269,4.402873,1.212565,747.508728,305.806037,125.700295,18.834208,4.912618,35.430348,16.197459,7.098347,1.394747,0.418518,1.872013,0.851017,0.640197,0.055324,0.087447,3.736500,1.227392,0.524563,0.083255,0.070785,0.034569,0.070269,0.037352,0.056152,0.062041,0.213445,0.108794,0.073492,0.039937,0.037966,0.185504,0.221310,0.136282,0.080655,0.058309,84.582085,33.479308,13.667511,2.273949,0.534991,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.041809,206.926345,88.021299,35.607630,5.545757,1.845355,12.765170,5.969563,2.507383,0.418619,0.100239,1326.123248,552.196346,210.545175,30.153512,7.703270,268.717827,113.099770,44.507277,6.802288,2.076305,0.118204,0.068515,0.036325,0.012443,0.023543,135.525089,56.722405,24.173276,3.744386,1.136486,588.168738,248.102857,104.880638,15.811460,4.629246,27.726641,13.156310,5.961988,1.160034,0.402279,1.472661,0.672011,0.539549,0.051351,0.090128,2.987524,0.984492,0.447381,0.081855,0.069847,0.031466,0.076727,0.036791,0.051910,0.065315,0.168738,0.100101,0.065347,0.038849,0.039426,0.151755,0.188514,0.117900,0.070347,0.053908,66.009580,27.047208,11.410743,1.936099,0.502977,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.168144,136.595203,60.678612,25.464018,4.035252,1.517344,8.443503,4.162353,1.818379,0.321809,0.084151,877.650242,380.388475,151.020314,21.992321,6.284875,178.904564,78.132932,31.927897,5.071735,1.744340,0.074728,0.047023,0.024504,0.010218,0.019001,90.342625,39.136012,17.415165,2.741508,0.927334,391.940397,171.820276,74.837053,11.430304,3.790438,18.323909,9.114490,4.313902,0.833255,0.337279,0.989578,0.453394,0.390836,0.047841,0.084977,2.030070,0.673279,0.332951,0.074110,0.066031,0.035011,0.077576,0.034989,0.050929,0.069264,0.116308,0.085174,0.051790,0.035340,0.038027,0.111266,0.143391,0.094290,0.057671,0.046290,43.597325,18.627427,8.194315,1.425661,0.415574,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.294279,75.031767,34.838647,15.306068,2.518781,1.083832,4.667929,2.439914,1.123365,0.221313,0.066035,483.516328,218.488714,91.246356,13.765428,4.468711,99.487769,45.005367,19.404035,3.287867,1.275397,0.040112,0.029355,0.016852,0.010325,0.016689,50.227936,22.557666,10.538564,1.707566,0.655712,217.980261,99.569407,44.714482,7.059398,2.674741,10.109327,5.280527,2.651884,0.513119,0.246298,0.567811,0.256938,0.240417,0.046836,0.073569,1.153543,0.387311,0.215013,0.062642,0.060414,0.041706,0.072644,0.032753,0.053397,0.073818,0.071405,0.068692,0.036973,0.031004,0.034572,0.077619,0.098706,0.073290,0.046683,0.037747,24.027801,10.709819,4.987678,0.903017,0.302159,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.420214,34.510397,16.078857,7.575257,1.369706,0.671422,2.190229,1.179843,0.591316,0.142604,0.050654,224.096185,101.312847,45.540186,7.523698,2.775817,46.823142,20.930474,9.934611,1.899801,0.817674,0.020879,0.018981,0.016526,0.014004,0.018152,23.400509,10.603227,5.223629,0.903382,0.404425,102.106709,47.036210,21.838529,3.773121,1.611818,4.707943,2.501048,1.374496,0.274767,0.157935,0.289307,0.121318,0.125854,0.048577,0.059492,0.547278,0.187214,0.121582,0.051224,0.054960,0.047118,0.063757,0.030316,0.058997,0.079443,0.041745,0.054551,0.025244,0.027527,0.030337,0.058564,0.063990,0.060108,0.039403,0.030653,11.158290,5.000711,2.549166,0.498968,0.196517,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.546150,15.600413,5.926666,3.174110,0.739017,0.375253,1.043358,0.489838,0.286603,0.096882,0.041199,103.589042,38.203335,19.337654,4.068828,1.577976,21.982930,7.906057,4.588056,1.104304,0.491574,0.016042,0.015596,0.023052,0.020947,0.023108,10.674675,4.246446,2.134231,0.443868,0.234330,47.324336,18.628505,8.976831,1.974940,0.847951,2.247272,1.016340,0.635071,0.144942,0.094216,0.154522,0.052302,0.061532,0.051379,0.047052,0.239749,0.085001,0.064564,0.043260,0.051621,0.048955,0.054111,0.028030,0.066859,0.086464,0.028954,0.044259,0.019438,0.025659,0.026626,0.052692,0.043467,0.055025,0.035418,0.026509,5.157202,1.945907,1.151429,0.268727,0.123801,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.672086,11.269448,2.402436,1.521423,0.573814,0.230405,0.777419,0.243151,0.169441,0.081245,0.038459,76.676247,16.441552,9.317562,3.064828,0.993903,16.099700,3.376600,2.603983,0.864530,0.351224,0.019247,0.016247,0.032785,0.029188,0.029490,7.672298,2.117735,0.919872,0.299627,0.166299,34.336082,8.667281,4.500465,1.475388,0.475153,1.744994,0.529403,0.354994,0.107447,0.063414,0.116000,0.029752,0.037867,0.052974,0.039375,0.149490,0.053972,0.038907,0.040556,0.051484,0.048558,0.046741,0.026442,0.075763,0.094800,0.027938,0.036895,0.020489,0.025044,0.024258,0.053849,0.037283,0.056061,0.032936,0.025722,3.709128,0.925106,0.612607,0.196603,0.093885,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.798421,12.329221,2.288256,1.429924,0.712213,0.211517,0.813489,0.226564,0.156383,0.084738,0.041106,83.403498,15.630052,8.520786,3.603601,0.903697,17.115993,3.153319,2.499042,1.006095,0.373566,0.023820,0.017831,0.040892,0.036043,0.034539,8.289841,2.024642,0.775388,0.357751,0.181015,36.425932,7.951552,4.823859,1.796076,0.431646,1.924211,0.550088,0.354727,0.126632,0.059646,0.115519,0.028449,0.034200,0.052215,0.037206,0.150115,0.056103,0.032108,0.043066,0.054291,0.049739,0.043786,0.027674,0.084452,0.103643,0.032363,0.030750,0.027310,0.024562,0.023329,0.055266,0.043031,0.061482,0.030493,0.027720,3.883633,0.955714,0.569980,0.229221,0.100797,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531215430.924557,15.754021,3.474594,1.931589,0.985704,0.259797,0.962658,0.293864,0.178130,0.096771,0.046634,103.546253,22.663730,11.100875,4.806876,1.068637,21.047149,4.496647,3.093137,1.332058,0.485995,0.026708,0.018808,0.043984,0.039499,0.036365,10.327419,2.560774,1.043712,0.501417,0.236330,44.044967,10.367257,7.034269,2.460320,0.567884,2.367674,0.751154,0.488407,0.171106,0.069446,0.136220,0.035227,0.034479,0.049561,0.039139,0.188325,0.069981,0.034614,0.049159,0.058552,0.055972,0.046240,0.033881,0.091599,0.111354,0.038680,0.025213,0.037126,0.023347,0.023379,0.055623,0.056767,0.070262,0.028620,0.031497,4.770221,1.404400,0.729403,0.311787,0.128666,4,2,4,4,0,4,4,4,0,0,0,0,0,4
