TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531214964.099667,271.324577,65.892030,47.320850,6.244948,0.450898,12.735680,3.560946,2.337044,0.365963,0.040272,1570.915915,354.417909,239.385185,27.498773,2.017073,151.308037,45.990562,31.147685,4.865857,0.381891,0.531237,0.286163,0.151848,0.096154,0.101552,138.604765,35.132766,22.457224,2.859229,0.409410,596.136178,134.568236,98.819553,13.341933,1.291179,31.743714,8.271034,6.123453,1.213573,0.116783,1.151483,0.474527,0.359005,0.181557,0.061516,3.847642,1.011821,0.518460,0.072800,0.059561,0.077202,0.065489,0.023884,0.045310,0.052230,0.563756,0.358748,0.191463,0.070298,0.033155,0.261004,0.246237,0.188141,0.076877,0.038519,105.580716,25.453510,17.433296,2.133906,0.181308,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.226134,302.366215,66.920562,45.530315,6.224355,0.502397,13.442169,3.996995,2.270860,0.358626,0.044793,1767.462744,361.069549,231.460595,27.580940,2.240593,176.686024,47.681430,30.150713,4.861823,0.395090,0.531962,0.266899,0.119899,0.084991,0.099571,156.607895,35.686497,21.578858,2.838842,0.447466,666.041875,137.316768,93.598085,13.438832,1.505749,33.568045,8.403912,5.903510,1.347441,0.138667,1.282245,0.545639,0.394537,0.201217,0.068295,4.246527,1.038354,0.502313,0.071070,0.057833,0.079228,0.071722,0.024126,0.044755,0.046122,0.631336,0.345455,0.189171,0.066112,0.030347,0.287257,0.240683,0.172126,0.074324,0.040580,117.616970,25.732254,16.806874,2.149598,0.200076,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.352401,299.362827,59.862866,38.067777,5.494332,0.545234,12.553661,4.076242,1.956905,0.309908,0.049555,1764.328561,324.420272,194.763148,24.461766,2.388145,183.200523,43.586822,25.446423,4.278900,0.401431,0.503796,0.246538,0.096347,0.075599,0.099846,157.283469,32.040725,18.036211,2.490779,0.462213,662.205898,123.806158,76.542840,12.059904,1.695036,31.576623,7.484922,5.034690,1.366627,0.156740,1.443393,0.605556,0.406057,0.219911,0.080903,4.123662,0.956421,0.434970,0.065828,0.056663,0.073453,0.071109,0.027647,0.042106,0.037185,0.632690,0.293210,0.164934,0.058567,0.029162,0.280993,0.207471,0.140250,0.064238,0.041105,116.584924,22.839675,14.079172,1.929502,0.214070,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.478868,265.239473,47.338052,27.479363,4.328894,0.569579,10.354562,3.791484,1.501260,0.237778,0.053691,1578.121477,258.057992,141.750218,19.351289,2.426961,170.114782,35.297276,18.638441,3.332050,0.399685,0.451059,0.226643,0.080343,0.069410,0.100677,141.591046,25.549622,13.031073,1.952311,0.453152,590.444928,99.196140,53.444422,9.798731,1.803233,26.610769,5.881348,3.832810,1.274380,0.167219,1.685087,0.662748,0.399010,0.240203,0.096904,3.547210,0.798905,0.338502,0.058916,0.055370,0.062623,0.063373,0.034038,0.038613,0.028507,0.569467,0.218527,0.126863,0.049814,0.030380,0.242875,0.158289,0.102311,0.050368,0.041298,103.336367,17.829060,10.175679,1.558869,0.220122,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.605135,210.458332,33.309805,17.033673,3.088469,0.573047,7.598145,3.217225,1.036712,0.165120,0.057023,1263.132723,182.922997,88.801479,13.885591,2.360302,141.345871,25.486722,11.838467,2.322145,0.392556,0.385455,0.208933,0.069856,0.067165,0.100785,114.276061,18.232598,8.109568,1.401354,0.427090,472.724605,71.457083,31.451810,7.422040,1.793484,20.226969,4.139200,2.666431,1.097687,0.168676,2.007510,0.716119,0.381587,0.259672,0.111802,2.698376,0.615239,0.241623,0.052728,0.053051,0.051465,0.050618,0.041565,0.035619,0.022822,0.459782,0.142667,0.087187,0.042210,0.033720,0.184800,0.108045,0.068248,0.037303,0.042921,82.003807,12.277578,6.291225,1.153790,0.218939,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.731402,151.529613,21.342073,9.248336,2.067264,0.557960,4.995859,2.489448,0.666325,0.109661,0.059962,917.962447,118.105682,48.759216,9.410382,2.214052,106.595611,16.712631,6.687736,1.500433,0.382352,0.317352,0.193702,0.062826,0.068410,0.098967,83.874913,11.925065,4.462253,0.975759,0.393224,344.632072,47.930364,15.891388,5.525518,1.662639,14.052674,2.724907,1.798983,0.878159,0.162338,2.331053,0.752574,0.360596,0.271308,0.120983,1.861689,0.451046,0.167620,0.049307,0.049203,0.044123,0.036078,0.047971,0.034029,0.021320,0.335240,0.083011,0.056776,0.037274,0.037905,0.125611,0.069026,0.044032,0.028342,0.047053,58.656076,7.607066,3.358822,0.811639,0.212936,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.857470,98.553703,13.211619,4.912816,1.376511,0.529182,2.988199,1.756030,0.423771,0.077105,0.062805,602.003294,73.465099,25.940236,6.445683,2.028126,72.179047,10.417239,3.731765,0.966832,0.370172,0.253310,0.176384,0.057361,0.071492,0.094257,55.765333,7.547695,2.457107,0.717441,0.358973,228.164654,32.255121,8.174387,4.296002,1.442877,9.030520,1.838312,1.283202,0.656626,0.151680,2.518187,0.750329,0.336563,0.266565,0.121570,1.183064,0.330278,0.124570,0.048874,0.044168,0.042180,0.023165,0.051508,0.034431,0.023574,0.220864,0.046185,0.040120,0.034953,0.041285,0.080686,0.046099,0.030040,0.024470,0.053537,37.762580,4.522323,1.683202,0.573240,0.204839,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214964.984237,59.401936,8.554674,3.179394,0.954549,0.491161,1.676929,1.124290,0.281249,0.062194,0.065430,365.745742,47.527842,16.385599,4.704602,1.838563,45.272455,6.579983,2.456288,0.673971,0.355972,0.192289,0.152933,0.052140,0.073261,0.085852,34.489869,4.956432,1.678756,0.580453,0.329178,140.616416,23.645326,6.115533,3.538576,1.187784,5.457719,1.384271,1.002461,0.459663,0.140857,2.459782,0.690037,0.305448,0.240985,0.113622,0.755031,0.249721,0.105840,0.049752,0.039034,0.044117,0.014275,0.051347,0.036693,0.028047,0.133967,0.028310,0.034587,0.033815,0.042510,0.060908,0.036606,0.022811,0.024522,0.061057,22.289712,2.880294,0.979268,0.423424,0.196502,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214965.111104,32.485641,6.021129,2.616691,0.680107,0.447318,0.889561,0.653206,0.191822,0.055648,0.067273,202.377399,33.408229,13.028680,3.594032,1.669954,25.643973,4.400390,1.967878,0.517657,0.339914,0.135546,0.122372,0.046031,0.070446,0.073406,19.538446,3.492882,1.433581,0.485938,0.307859,79.665564,19.167117,6.313802,2.938584,0.951922,3.035376,1.132458,0.805208,0.301995,0.133002,2.123410,0.573613,0.263991,0.198238,0.099792,0.505967,0.194450,0.099239,0.049593,0.035067,0.046334,0.010167,0.047996,0.039988,0.032886,0.075821,0.020459,0.034351,0.032046,0.040879,0.063849,0.034307,0.018601,0.026286,0.067845,11.886082,2.122769,0.745714,0.325879,0.189003,4,2,4,4,0,4,4,4,0,0,0,0,0,4
1531214965.237071,17.106004,4.415195,2.322361,0.497472,0.402549,0.480090,0.359281,0.129464,0.052728,0.067715,109.077709,24.639818,11.228961,2.827404,1.541720,14.585274,3.063783,1.692816,0.436049,0.323492,0.090738,0.088581,0.038395,0.061720,0.057779,10.984070,2.569923,1.285003,0.396962,0.297858,45.014558,16.112720,6.613986,2.381693,0.776981,1.580095,0.922212,0.639025,0.194021,0.129540,1.602162,0.425364,0.216041,0.149000,0.083802,0.387806,0.151162,0.096271,0.047170,0.032904,0.045347,0.009916,0.042635,0.042957,0.036578,0.043684,0.016781,0.034674,0.028770,0.036636,0.082099,0.033897,0.015788,0.028304,0.072617,6.122934,1.716248,0.654439,0.263732,0.183962,4,2,4,4,0,4,4,4,0,0,0,0,0,4
