TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1531224441.048802,3.626233,3.029868,1.338817,1.975889,0.524886,1.481235,1.958286,0.620792,0.990967,0.588129,0.923718,0.882568,0.382377,1.047341,0.331442,1.159086,1.339964,0.571084,0.918440,0.298492,1.490607,3.081539,2.745928,3.738210,4.110395,0.871146,1.250410,0.589159,1.904845,0.791685,1.142140,3.436450,1.964768,3.023266,0.522531,0.912829,4.683583,3.419746,3.729231,0.696230,0.554897,1.210349,1.177246,1.597208,0.647920,0.660967,1.204561,1.073811,2.146997,1.068754,1.281014,1.583589,1.151303,1.398337,0.627894,2.268127,2.375625,1.558306,2.244252,0.613981,1.351354,1.672485,1.432350,1.272069,0.689289,1.290275,1.925219,1.203217,1.636397,0.580935,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.175188,3.400990,2.855427,1.589466,2.369294,0.478460,1.573018,2.016415,0.833938,1.090702,0.500980,0.859738,0.832879,0.475772,1.313027,0.291901,1.073653,1.426300,0.862651,1.082944,0.276563,1.564903,2.957618,3.640298,3.868730,3.537064,1.038343,1.473805,0.823963,1.859119,0.821599,0.911233,3.638891,2.083888,3.369244,0.511985,1.046387,3.540127,3.212677,3.373973,0.638795,0.817421,0.990827,1.458242,1.656018,0.596471,0.872823,1.139743,1.448311,2.435515,1.054818,1.393759,1.692127,1.645968,1.611333,0.548242,2.209832,2.413402,1.901358,2.596096,0.543076,1.536621,1.699055,1.905605,1.433715,0.609770,1.207679,1.840261,1.450661,1.951047,0.523840,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.301173,3.193181,2.562014,1.927308,2.630966,0.460664,1.803740,1.916929,1.215294,1.205142,0.457401,0.825294,0.739386,0.613504,1.485105,0.264474,1.011744,1.397715,1.320085,1.191198,0.287288,1.566091,2.772751,4.568676,4.183098,3.115097,1.143584,1.665284,1.153356,1.785338,0.875777,0.766822,3.703558,2.241100,3.620868,0.512570,1.245802,2.710978,3.145579,3.005033,0.608185,1.108180,0.840850,2.045830,1.688560,0.563312,1.133034,1.093902,2.160343,2.661840,1.027425,1.680472,1.720558,2.345418,1.786700,0.501477,2.175747,2.222001,2.262346,2.751373,0.486634,1.914006,1.640325,2.589261,1.601888,0.552797,1.240064,1.673410,1.743174,2.151640,0.485616,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.427259,3.122977,2.196566,2.254472,2.737177,0.473248,2.201067,1.674150,1.631734,1.327018,0.460120,0.835126,0.625788,0.765649,1.544935,0.253912,1.009208,1.259728,1.818889,1.254626,0.323357,1.490263,2.441102,5.281703,4.685722,2.949637,1.155664,1.782797,1.505610,1.757773,0.937076,0.731645,3.624849,2.406743,3.798488,0.524248,1.484434,2.249899,3.336591,2.707416,0.610094,1.365490,0.772986,2.807592,1.705779,0.552140,1.399269,1.064875,3.070987,2.793334,1.007384,2.151291,1.674692,3.074830,1.916203,0.498992,2.285180,1.868660,2.552722,2.710434,0.455557,2.486774,1.510247,3.300277,1.764099,0.531520,1.432477,1.479465,2.009147,2.222231,0.472297,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.553445,3.187272,1.806555,2.493405,2.714461,0.510604,2.671658,1.343269,1.957309,1.450416,0.508747,0.893359,0.514142,0.904340,1.514730,0.259449,1.064317,1.056106,2.238632,1.302830,0.375998,1.387854,1.971716,5.668221,5.347338,3.087539,1.096420,1.795415,1.821891,1.810132,0.992809,0.769319,3.403313,2.548231,3.934412,0.545238,1.714469,2.144382,3.737682,2.518747,0.640345,1.547594,0.801841,3.538933,1.721035,0.562365,1.634571,1.061923,3.975529,2.841008,1.011140,2.775461,1.592592,3.636755,2.012637,0.537290,2.575846,1.468780,2.715219,2.544833,0.455760,3.188069,1.343937,3.838703,1.913548,0.549283,1.758472,1.309994,2.182787,2.189224,0.483622,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.679331,3.257537,1.426157,2.612103,2.625624,0.563033,3.050099,1.005124,2.130130,1.585874,0.597203,0.976635,0.416660,1.008179,1.440515,0.275840,1.138620,0.845456,2.517071,1.368213,0.437101,1.304544,1.469851,5.732071,6.128490,3.495686,1.006733,1.705938,2.066659,1.927649,1.034003,0.810196,3.056462,2.663880,4.056778,0.571124,1.901340,2.400807,4.203631,2.437518,0.688840,1.629848,0.971154,4.031637,1.753437,0.589756,1.798089,1.121980,4.659054,2.849212,1.045397,3.334427,1.510056,3.877217,2.098953,0.598503,2.939502,1.113461,2.728836,2.362057,0.486111,3.788171,1.175604,4.055055,2.051722,0.597790,2.100367,1.181006,2.220860,2.104229,0.512532,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.805617,3.229363,1.100947,2.626681,2.528619,0.619196,3.189246,0.741042,2.175382,1.743516,0.708142,1.069254,0.340649,1.065026,1.365648,0.296113,1.202624,0.684169,2.659534,1.460477,0.496865,1.265907,1.067524,5.587565,6.967728,4.061090,0.933091,1.560646,2.253515,2.055185,1.052393,0.826574,2.640212,2.795099,4.160605,0.594175,2.021959,3.064593,4.550911,2.435458,0.740332,1.614026,1.347300,4.142260,1.822687,0.625969,1.877381,1.309733,4.994087,2.860053,1.100955,3.650101,1.469777,3.770050,2.189087,0.658081,3.227236,0.878807,2.612300,2.245018,0.537749,4.114169,1.058337,3.927882,2.175923,0.660107,2.333475,1.093658,2.121226,2.012073,0.547043,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224441.931302,3.099747,0.910574,2.590401,2.447588,0.668417,3.031789,0.614527,2.186628,1.915689,0.817128,1.158143,0.300898,1.075073,1.307434,0.315098,1.230615,0.607179,2.724708,1.559153,0.544036,1.300796,0.936991,5.476501,7.798986,4.656279,0.900401,1.441752,2.445485,2.134394,1.044924,0.826608,2.239296,3.023295,4.220169,0.607138,2.062253,4.162463,4.683245,2.476931,0.782556,1.521502,1.966757,3.868645,1.941117,0.662956,1.865161,1.681805,5.014927,2.885956,1.161312,3.674325,1.529270,3.439183,2.272881,0.698062,3.414419,0.848562,2.432878,2.214436,0.595897,4.097179,1.066860,3.591094,2.272072,0.717635,2.484141,1.080547,1.936536,1.931227,0.575130,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224442.057288,3.058404,0.875639,2.566733,2.353876,0.701581,2.650417,0.642564,2.275812,2.063203,0.897437,1.253287,0.300562,1.051683,1.248554,0.329323,1.218312,0.612651,2.779069,1.619774,0.568739,1.401069,1.188085,5.712798,8.545897,5.168503,0.919604,1.409086,2.714446,2.136982,1.014945,0.864395,1.909307,3.401899,4.190091,0.606681,2.059200,5.577093,4.634762,2.510167,0.813507,1.401613,2.761356,3.344971,2.088433,0.697488,1.781169,2.231724,4.884999,2.905158,1.212118,3.570708,1.689799,3.101893,2.304671,0.713418,3.674683,1.044503,2.291173,2.212286,0.643701,3.948248,1.213731,3.260673,2.301359,0.756866,2.807281,1.137120,1.761860,1.839152,0.588736,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1531224442.183074,3.447580,0.965612,2.601507,2.187760,0.712837,2.173974,0.799364,2.498069,2.122745,0.928433,1.388662,0.333889,1.024925,1.153023,0.335770,1.155917,0.675162,2.855170,1.591975,0.566710,1.530729,1.793154,6.468500,9.069370,5.520562,0.958467,1.466294,3.081311,2.061567,0.970186,0.988302,1.657772,3.890044,4.031934,0.591780,2.045368,7.061224,4.571004,2.531724,0.841011,1.296363,3.578125,2.795520,2.221714,0.732641,1.669822,2.867241,4.776329,2.866222,1.254274,3.744805,1.923649,2.963556,2.222936,0.710208,4.351707,1.423816,2.284624,2.141962,0.666890,4.040930,1.462448,3.120831,2.215084,0.772974,3.716097,1.240140,1.698389,1.692428,0.585328,4,4,4,4,4,4,4,4,4,4,4,4,4,4
